,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode81,barcode82,barcode83,barcode84,barcode85,barcode86,barcode87,barcode88,barcode89,barcode90,barcode91,barcode92,barcode96
88,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,Rhodoferax antarcticus,81479,0.0004587583188533,,,0.0004589765912091,,0.0002455831142534,,0.0003305908443332,0.0015442918017981,,,,,,,0.0003865848648548,,,,,,,,,,0.0007308711907982,,,0.0005288022956342,0.0010059110212177,0.0025246308539073,,,0.0005999350971484,,0.0006781389935012,,,,,,,,,0.0009357176797591,0.0005388749483938,,,,,,,,,,,,,,,0.0009428669497731,,,,,,,,,,,0.0003085628367737,,,,,,,0.0006225676465685,0.0004640442774627,,,,,,0.0023640912679198,,,,,,0.0003804360437975,
89,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,Dyadobacter psychrophilus,651661,0.0032762601380792,,,0.0015639615543484,,0.000742686398161,0.000474092728133,0.0011254019292604,0.0026660636511834,0.0013068829136364,0.0042698734355735,0.0019533562211436,,,,0.0016454803814116,,0.0007670436869978,0.0009758780554833,0.0006475327099243,,0.0014964312705253,,0.0010213106447987,0.0016990848737928,0.0006702595863865,0.0011369684067927,,,0.0004637934797207,0.000930220413261,0.0006893559532047,0.0029714403942785,,,0.0005863564475319,0.0007976536603521,,,0.0032946189178196,0.001276742279495,0.0004945870198384,0.000433952438838,,0.001212977145305,0.0157897483988982,0.002292005111966,0.0019239496473194,,0.0021598682134183,,0.0011770903301162,,,0.0039580026776358,,,0.0006975543844651,0.0007909193873156,0.0062355989735516,,,0.0007879886688404,0.0016046159728098,0.0006453390606163,,0.0011510640615199,0.0036775663771656,0.0005899717957053,,0.000385866784315,0.0016345754259592,,,0.0010717923771024,,0.0017009318932403,,0.0015243051945637,0.0012615715225419,0.0005739072586432,,,0.000813766417933,,0.0036359958320667,0.003150366219046,,0.0014476427572838,,0.0008076565844203,,
90,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium naphthalenivorans,1118451,0.0008468974835733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012994630818604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Peribacillus,Peribacillus asahii,228899,0.0006286809871071,0.0006336212112001,0.0020951522844035,,0.0007269746707599,0.000264828910246,,,,,,0.0009423952001693,0.0008000501429038,0.0010061889414322,0.0008853262596413,,,0.0007457375287236,0.0003586478232688,0.0003595756558907,0.0003972342400315,,0.0003870402569884,,0.0008945608400937,0.0009894781276918,,,,0.0008853391744807,,,0.0007028607785496,0.0007586737947257,0.0007667579753994,,,0.0004378456065752,,,,0.0005533280135841,,,0.000563136121971,,,0.000783322775764,,,0.0005403686967077,,,0.0021282397023446,0.0002766940788624,0.0005185720694779,,0.0007031293094292,0.0002125643601807,0.0014626136535469,,,0.0004716452248418,0.0007759789047369,,0.0003855260131031,,,0.0004117984075672,0.0008930998207156,0.0013097832255539,0.000572477377425,,0.0005689303835955,,0.0003656270221044,0.0006837402227298,0.0016589296857506,0.0003754014036566,0.0003750217153628,,0.0010482944141956,0.0007252948341949,0.0005323937448045,0.0005359246853005,,0.0006590819883398,0.0004218438033972,0.0013162583825713,,0.0008340454133566,0.0004816695822014,
92,Bacteria,Cyanobacteria,,Oscillatoriales,Coleofasciculaceae,Geitlerinema,Geitlerinema sp. PCC 7407,1173025,0.0007305324997681,0.0118796279111004,,,0.0007703012931547,0.000409740323055,0.0023856945124238,0.0025618265352009,0.0006447176136852,,,0.004277070292147,,0.0007544322889579,,,,0.0048298244290427,,0.0013541233027418,,,0.0231224469942195,0.0130364330973199,0.0062229403492324,0.0013183057847893,0.0009918235057014,,0.003816709326731,0.0041921245689382,,,,0.0008835192177711,0.0010074660866906,,,0.001381257253735,0.0285785478256996,0.0008134049129653,0.0019901936773833,,,0.0183989706957939,,,0.0076969249228201,0.0011481481468828,,0.0721556722762817,,,,0.0003423903739391,,0.0008096213676051,,0.0024703557312254,,0.0021223771797881,,,,0.000863910144952,0.0159652902225011,0.0048998025927798,0.0088252289585488,,0.0005274837274127,,0.0006674153117176,,,,0.0027002997500505,0.0045247377888254,0.0011334947704673,0.0013133929297858,,0.0006619609482969,0.006183758621968,,0.0107516044074007,0.0059100524964301,0.0006064968846913,,,,0.0014303051299419,0.0013316525983391,,0.0029178022285215,
93,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter mongoliensis,2100740,0.0020549625627184,,0.0008921758294161,0.002438772834142,0.0009718610403472,0.0002402149044779,0.0009933863052915,,,0.0015145050156991,0.0017645334833388,,0.0005089210852104,,0.0014360790504429,0.0013458417261397,0.0072699230332634,0.0007653766134023,0.0021199832778504,0.004177870108969,0.0006464047978615,0.0043821330764261,0.0009876069339915,0.0018293399973347,0.0007025557439495,0.0006821385768989,0.0011432715272207,0.0006173696990599,0.0014578195312936,0.0070603445803833,0.0008497431897845,,0.000909102819253,0.0028746152878611,0.0004235502249995,0.001010316433132,0.0017005939575028,,0.0022414689871671,0.0013829213142714,,0.0003841858503483,0.0008052709236427,0.0009764928086809,0.0031978179123355,0.0022300390656754,0.0008670265456645,0.0016243900448152,,,,0.0028747918333735,,0.0003870872432449,0.0009861390338577,0.0014134156429872,,0.0053506092091922,0.0005839352483778,0.0010871220425974,0.0015192508402389,,0.0004696215083652,0.0051950124747467,0.0028165714092311,,0.0023236405320542,0.0007140882978188,0.000501324923025,0.0016206725435397,0.0003033640243083,0.0003032707526111,0.0015239717624748,,,0.0010758345548718,,,,0.0017930263339851,0.0006980161645848,,0.0015800088672103,0.0004985955605449,,0.0006165744462142,0.0021118593257806,0.0007126808340488,0.0028864527435113,0.0004864926739911,0.0010895749617423,,
94,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Chthoniobacter flavus,191863,0.0063741907330429,0.0040032458750338,0.0026740363043552,0.0087167699064249,0.0208271062455318,0.0016424642243853,0.0066661353803608,0.0079683346781148,0.0074887626332204,0.0046704200480375,0.0202782535572827,0.0186800761665304,0.0164877789885967,0.0085633866864889,0.0074269353955638,0.0101307844203525,0.0056353379472897,0.0047347370891434,0.0166759936015477,0.0058800876651831,0.0072901315628856,0.0030414365313048,0.005853614401186,0.014609904837663,0.0177145213838858,0.0060487595831888,0.0048786536738963,0.0043895404305393,0.0233340736052483,0.0055465326509974,0.0068724820812656,0.0053720035443207,0.0025526254100624,0.0075639276860652,0.0027737093348903,0.0053418667940517,0.0097324172404678,0.0064888764093935,0.0044472971580096,0.0065510781883866,0.0076056748026207,0.0065437564579554,0.0047062421889792,0.0049739788175446,0.0031497028713317,0.0292837421452974,0.0088001462529111,0.0149990735753944,0.0105639833358439,0.0089147048478357,0.0039293624135348,0.0045606180037768,0.0055550270833989,0.0068226109369757,0.0026753560741388,0.0065934491713167,0.0021129893238434,0.0078266608900387,0.0028090777712513,0.0043402174042783,0.007348689548483,0.0044033836006628,0.0034390520983007,0.0241822211383503,0.0145587432556469,0.003207358990424,0.0092068406048293,0.0099235245349105,0.0016034052141795,0.0058698577149736,0.0058245289995791,0.0046541341797183,0.0191026622503185,0.0147100069465121,0.0113360768670196,0.0092262395994918,0.0106688483843859,0.0058937360488151,0.0029059096272255,0.0066138144726327,0.0028731561812941,0.0033235903420813,0.0029090044528495,0.0104722919239459,0.0042534382009531,0.0044603897988831,0.0099178410059617,0.0114902502856686,0.0188024214429528,0.0036406400668963,0.0058137805144925,0.002005995571479,
95,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter xylosoxidans,85698,0.0029650387274663,0.0014418197558875,,0.0030447418791367,,0.0008815470500285,0.0022890611750602,0.0065366784149757,0.0066933315876181,,0.0008596948992249,,0.0036328237169717,,,0.0028971491009286,0.0024660364358306,0.0024080248763108,0.0009927534815024,,,0.0017909685313099,,,,0.0034394167476266,,,0.0027129049899198,0.0010857006678155,,0.002068278863525,,,0.0005176015666378,0.0058695570705436,,0.002833709948997,0.0006683847545014,0.0053450139263894,0.0018444868687998,0.000439632906523,0.0017691504113802,,0.0018096958229883,0.0053617986248511,0.0034846848998901,0.0045821250117778,0.0027355236416594,0.0009801854061363,0.0012461254452212,0.0021120528077327,0.0012091689155407,,,,,0.0024829502597347,0.0005489069458749,0.0065160429830468,0.0059968537233797,,0.0005832006828433,0.0065078489277198,0.0005703264961128,0.0029625524286146,,0.000667180472845,,0.0024626719216886,,,,,0.0040285029724927,0.0013155538848396,0.0022645941777948,0.0016700140699963,0.001365079503511,0.0012390097149738,,,,,0.0026730394450377,0.002745353398918,,0.0023057331268074,0.0019060638810092,0.0024722414683554,,0.0013062301623347,
96,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter spanius,217203,0.0025255460219304,0.0005553255373004,,0.0018046500805598,0.0012892981653328,0.0010915598842051,0.0035859083103915,0.009193134415535,0.0082427294284087,,0.0055882063135458,0.0010839768233801,0.0035471935753415,0.0005486780288741,,0.00170532194628,0.001936297934074,0.0009929826771765,0.0007576836707203,,0.0032748506693769,0.0015001592476736,,,0.0007836579341652,0.0039284697896361,,,0.0030137199392603,0.0013133894186336,,0.0010203848426346,,,0.0006960805193163,0.0068196975919951,,0.0017104764823209,0.0019518315912475,0.0045761967975256,0.0027721993583209,,0.0006698933733763,,0.0011710522146538,0.0057049619865267,0.0023667016441651,0.0060959995896855,0.0032992323270028,0.0020056327167301,0.001455948825808,0.0017615371129818,0.0017983128251559,0.0010760840323803,,,,0.003654761956637,0.0005052120280458,0.0055962190045166,0.0041789020455814,0.0014325727285744,,0.0069510819488194,0.0034995839427739,0.0015175994770225,,0.0039694519599012,,0.000789978884728,0.0003640334910811,,0.0012552700201377,,0.0044032320872056,0.0015032390996698,0.0018579257990935,0.0021583438472719,0.0017825842680705,0.0005952458062912,,,,,0.0017961401883284,0.0021494395539794,,0.0022821717741656,0.0010939766904808,0.0020321612212526,,0.0021025425991502,
97,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter insolitus,217204,0.0008528761616862,0.0006248805854999,,0.00052158917382,,,0.00050546586332,0.0012161450142133,0.0017843272320275,,0.0013509628548718,,0.0008704986340082,,,0.0005804486650225,,0.0007714111644124,,,,,,,,0.0011364871901474,,,0.0010189211738761,,,0.0007314874229677,,,,0.0013290407118348,,0.0007582907218862,,0.0012999845775113,,,0.0006728649184161,,0.0006194304915941,0.0012699393503063,0.0005004490100514,0.0021991455484544,,0.000299551289869,,0.0004620548327495,,,,,,0.0004109545411382,,0.0021175823976285,0.0018868885655309,0.0011274447024178,,0.0021057144628411,0.0008391239312625,0.0009089729668233,,0.0006754887291899,,,,,,,,0.0026602056057272,,,0.0004609977207327,,,,,,0.0007236811810607,,,0.0005123166113154,0.0005338506695883,0.0006466804659546,,0.0005546196988636,
98,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus methanolicus,1471,0.0044579218794259,0.006602727685017,0.0116580598156972,0.0048933977338125,0.004140466173492,0.002249039297384,0.0009181259857978,0.0056809688666964,0.0038885656602097,0.0032000577263166,0.0050555561668989,0.0047475570257945,0.0044975910744299,0.005906920312019,0.0061862161274722,0.0040149379279153,0.0058524546736966,0.0073544246757167,0.0038723614110168,0.0055214548198936,0.0038582629728419,0.0044462156649711,0.0044393010996986,0.0031267716739425,0.0060762007319646,0.0081121280445901,0.0021582198898061,0.007524817210125,0.0035559970005067,0.0046083297203593,0.0057143559915814,0.0045908363349835,0.0073265796005919,0.006074764010319,0.0068643428522837,0.0043248070309598,0.0048064268818532,0.0064024538448743,0.0047176241242982,0.0048805955587331,0.0048720944248729,0.0044264848943087,0.0048254115625989,0.0061515341731872,0.005458080759597,0.0040037968936512,0.0052264919178809,0.0034033798305641,0.0027960061419506,0.0028581984580081,0.0056496382304051,0.0057281135996522,0.003978949162658,0.0073590913699475,0.0056411407242208,0.0042380399114453,0.0057210937068369,0.0028627158884968,0.0036224553276491,0.0047699535592869,0.004168655259057,0.0058999491293493,0.0052240891388032,0.0040435951471871,0.0046055348110677,0.0050182976083011,0.0039730675846703,0.0048860921560737,0.0026195650766781,0.005921307916478,0.0062338542435558,0.0033824198079687,0.0039850356292353,0.0042853250396175,0.0031904294520968,0.0039718794862806,0.0044458705656385,0.0057462134022653,0.0044008089080333,0.0048690514743145,0.0057327548329653,0.0069916228864509,0.0035241846290806,0.006043172133327,0.0053354201134599,0.0045370917999979,0.0066368894797848,0.0048180864708446,0.0040105870288806,0.0055904344129752,0.0062621831545318,0.0037712278951292,
99,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Metabacillus,Metabacillus indicus,246786,0.0055140807535592,0.0026971887112435,0.0012911871307277,0.0008934548346179,0.002109049569851,0.0027888304128138,0.0004743070860428,0.0015867020074525,0.0035123488441038,0.0032805886634806,0.0004667631637277,0.001392852952792,0.0012397351857631,0.0005189206923834,0.0006368769171038,0.0016165617027164,,0.001558570652425,0.0060964218150719,0.0007161661252186,0.0004159950983835,0.0004668929311118,0.0007544760050155,0.0006390049404274,0.0004995949509244,0.0007091043367129,0.0206486544731624,0.0003917683482976,0.0029156993807747,,0.0020341914591734,0.0031543715079305,0.0006981710467204,0.0042100043279942,0.000789726919326,0.0018293153320925,0.0026902840530708,0.0013327462938262,0.0066936748852497,0.0031704879414747,0.0084818587870389,0.0046952476106243,0.0010480854377288,0.0008570998089426,0.0007675794825326,0.0014712272698893,0.0054471495340415,0.0013758117018246,0.0110749133543561,0.0006210019732218,0.0018466042577841,0.000736134799938,0.0025108037761353,0.0004599042528247,,0.0011023989971432,,0.0005292515268906,0.0026129696215448,0.0043716063601809,0.004579713107516,0.0008813309176739,0.0005612641246948,0.0005831653629796,0.0015369296612394,0.003155433978007,0.0009292619462915,0.0007774343040473,0.0004305131148792,0.0012149341782727,0.0005593050127307,0.0019382115879257,0.0008074937914893,0.0004289059498255,0.0103324954399482,0.0010066275408532,0.0011571150038567,0.0051546439035491,0.0005042616424927,0.0019280524411308,0.0005882532813823,0.0009583351623054,0.0217788485867764,,0.0030659025439576,0.0038761892764985,0.0013580260281454,0.0009918311816707,0.0013081145366257,0.007955633977275,,0.0053600350058043,
100,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Adhaeribacter,Adhaeribacter aquaticus,299567,0.0032823011888575,0.0013789499560434,,0.0019571685218219,0.0004224255994662,0.0017136364420713,0.0012802053776389,,,,0.0010661477173731,0.000938207677665,,0.0006464679381493,,,,0.0047990221116801,0.0004538970182031,,0.0004438956978757,0.0009245992228129,,,0.0081385580234979,0.000789605563745,0.0011129219807473,,0.00980620320804,,0.0011358501132585,,0.0006382011091802,0.0006343991572841,0.0004775051533822,0.0003240720831248,0.0016876544767494,0.0004853100193376,,0.0005699892020795,,0.0008517889739066,,0.0016358325239212,0.0009721539960049,,0.0041206642634422,0.0037779937401698,,0.0008613809352878,0.0006025481734782,0.0010946944459832,0.000669066124639,0.0008070630536011,0.0005948263496046,,,,0.0022571254234595,0.0007780860681698,,0.0014525955142036,0.0005682864697603,,0.0138148753517306,0.0041564648428466,,0.0011992863987761,0.0008116689345651,0.0027204281356135,0.0010863619711174,0.0006926167059149,,0.0356266879396632,0.0011925895381787,0.0027352928096539,,,0.0008869061725787,,0.0011021307861866,,0.0017180831368934,0.0045982936907027,0.0012798075861684,,,,0.001432811582632,,,0.0005800885154799,
101,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia violaceinigra,2045208,0.000844927212608,0.0007006668608596,,0.0006303924145226,0.00323577390529,,,0.0017852983884774,0.0018984171404037,0.0014989507481586,0.0008959715943576,,0.0015082392661675,0.0006993983166295,0.0027416491716527,0.0007774171575636,0.0009416788406393,0.0007996255078185,,0.000839395086305,,0.0039110892226565,0.0005526502532409,0.0035836503343718,,0.0010407855743671,0.0005987954333063,0.002154820119178,0.0024160671383682,0.000635179704339,0.0030142494608934,,0.0007709943410609,0.0015542930138054,0.0007856803686537,0.0018320353452169,0.0021644473654654,0.0010966868109366,,0.0018490969115459,0.0017589989880045,0.000395074717568,0.0014457984033968,,0.0069044233895769,0.0012925477059869,0.0012744092671455,0.0025976314463504,0.0014736982150808,0.0003780879241538,0.0008135370529901,0.0086091449227186,0.0013476172174285,0.0004643551903112,0.0006829764733269,0.0016855424950826,0.0009402391587609,0.0016618781118975,0.0003433088156225,0.0013837416398823,,0.0011726036912411,0.0018484398180928,0.0014857360677056,,0.0007905363235706,0.0021754246550763,0.0013423629154581,0.0006979085358791,0.0026854795893855,,0.0026017160349048,0.0038741694810955,0.0057373329703637,0.0017275418513897,0.0029418507519297,0.0016443319669304,0.0018632057597762,0.0012439388142773,0.0013608427885653,0.0009306483623829,,,0.0016405463886258,,0.0031929015099072,0.0012635591192385,0.001147087489843,0.0028294002760808,,0.0025543744155079,0.0006451754317593,
102,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Oxalophagus,Oxalophagus oxalicus,36848,0.0015004430427785,0.0023904337169038,0.0076673264250634,0.0018293464884588,0.010624148676857,0.0013203866493048,0.0006616947303999,0.0020523105121863,0.0020528368142998,0.0035356172568412,0.0013258986613042,0.0013501114634002,0.0021252694497616,0.003616233233601,0.0014712554977564,0.0026937025943178,0.0017469815165167,0.0080174512786614,0.0028378786962629,0.001725256976747,0.0009038396450896,0.0083998368804256,0.0015667335408242,0.0010206573403043,0.0022631312400952,0.0083591376350518,0.0005896057685801,0.0060210971621612,0.0024197115452585,0.0014692867235068,0.001861853737457,0.0028605808766908,0.0037483829523329,0.0031689194859396,0.0019360456703658,0.0017392975561253,0.0010461684317045,0.0020421782660627,0.0011772767698649,0.0078350201405484,,0.0014187638232482,0.0015596446645067,0.0029493851540893,0.006115497953292,0.0053549808883495,0.0023786192251444,0.0013254271341148,,0.0011503038986838,0.000460028006345,0.0071099306602648,0.0013030551856546,0.0035619789863256,0.0033684834406261,0.0047027318385658,0.0025669967406122,0.0032350920726612,0.0015323086220648,0.004976447036663,0.0030537093511555,0.0019546718774898,0.0012299517779625,0.0034987480017104,0.0012391261186424,0.0018122628116851,0.0011475400763372,0.0009936347869478,0.0036813708923886,0.0068708785551782,0.0040576319277811,0.0022156645364549,0.0046066109535392,0.0031556293413667,,0.0046772370607345,0.0033646204165635,0.0033587959316623,0.0022786067407249,0.0022572914584551,0.0029909550255754,0.0008724145150812,0.0007601168626196,0.0012155457644932,0.0035632608305469,0.0015777745893998,0.0061960798533457,0.0037378459489061,0.0010580779010236,0.0028878250646905,0.0032412754581943,0.0042660043217242,
103,Bacteria,Firmicutes,Bacilli,Bacillales,,Exiguobacterium,Exiguobacterium antarcticum,132920,0.0018359330092566,0.0020315756780543,,0.0020351140562672,0.0012829474271636,0.0032844867548346,0.0007352610429526,0.0030740178537184,0.0015737059768728,0.0063948259900143,,0.0024845568792842,,,,0.0014807271303356,,,0.0005709577692396,,,,,0.000740021845304,0.0030072035724446,0.0060897544734496,0.0008989647658806,,0.0148260352785118,,0.0027039324930554,0.0049578600028474,0.0012139267036157,0.006598370702275,,0.0121558536902535,0.0056495472482165,,0.0016904726428049,,0.0038073915219072,0.0073245643781696,,,,0.0018925181573738,0.0019912635307231,0.0179718426232965,0.0043202612931417,0.0021158541489314,0.0028960010480153,,0.0117576203472614,,0.0004462370648398,0.0031835359421496,,0.0004004356354618,0.0062953253629598,0.0020355360929439,0.0147223268683782,,,,0.0050931765374435,0.0194667260870063,,,0.003115121684443,,,0.0214631211487942,0.0012921965768199,0.0009617816693466,0.0046127647856028,0.0050116564967711,0.0051745351776078,0.009914067183959,0.0039228898875695,0.0092544435499885,,,0.0008798546637128,0.0039380913242218,0.0105137776315193,0.0036341066711941,0.0024957864545453,0.0006216375949403,0.0027137234600358,0.00333953396445,0.000745215278059,,
104,Bacteria,Firmicutes,Bacilli,Bacillales,,Exiguobacterium,Exiguobacterium sibiricum,332410,0.0012848921651436,0.0036544669664041,,0.0023564196245851,0.0009686847350623,0.0040393064899445,0.0009307086973585,0.0031538112595639,0.0020069359593862,0.0074672507269852,,0.0038460771044394,0.0008746549821536,0.0005687435710862,,0.0019650075104214,,0.0005532933687294,0.0005076578315761,,,0.0004439747958838,,0.0017461236431263,0.0043729620319096,0.0089594872388011,0.0011803456249985,,0.0210018441523265,,0.0024963469341893,0.0065941463233223,0.0010901157639509,0.0074196283272493,,0.0189952765582816,0.0089685523161026,,0.0020035631122334,,0.003492402136484,0.0117977746499721,,,,0.0018640254207448,0.0047162876667455,0.0281304281109222,0.0041096401265031,0.0019131096048151,0.0040460348486838,0.0011258610871182,0.0181079541526831,,0.0009651498966379,0.0039471885691334,,0.0003736514799531,0.0122236714761039,0.0013054128353319,0.02485063697044,,,,0.0057735501284813,0.0355155199608757,,0.000808524960068,0.0033204208099882,,,0.0363691571753069,0.0008570818321298,0.000456292453786,0.0067880047986999,0.0045148721742433,0.0088218695980865,0.0122225378044949,0.0041273254169866,0.0123538718666542,,,0.001534520769488,0.0044507507405999,0.0176995186523353,0.0049761748338924,0.0039744665299566,0.0003213080435532,0.0024883929693772,0.0036387575118858,0.0005969880671717,0.0003998494167514,
105,Bacteria,Firmicutes,Bacilli,Bacillales,,Exiguobacterium,Exiguobacterium undae,169177,0.0053893004893213,0.010580356528392,,0.0091782527265376,0.0026897570441033,0.0116233432245411,0.0024210659206154,0.0110117722074863,0.0071748925019354,0.0350257696283351,0.0016828906121119,0.0118394201158295,0.0012743896963925,0.001180167562244,,0.0088423559173607,0.0013216690792372,0.0011229276904649,0.0013475851474091,,0.0011358913976703,0.0007968351910709,0.0010327146469487,0.0050748903591768,0.0149243977879726,0.0260366407850539,0.0037334198750062,,0.0889910816387137,0.0011952122843818,0.0081762000922672,0.0225759539368904,0.0023647047864788,0.0278141665355121,,0.0713317730034169,0.0306077391511184,,0.0051871653038059,0.0013014478588725,0.0160971554024227,0.0338694707593609,0.0005515758097543,,,0.0074262214537142,0.0109533523159175,0.1279951105811298,0.0167121380042897,0.0092665359552512,0.0143006779962081,0.0026935616773609,0.0729355763652618,,0.0022826504351948,0.0145309578914077,,0.0012971181298093,0.0342640813118239,0.0046031977885915,0.079383651482852,0.0012585313906783,,0.0023817773851163,0.0208245703844886,0.100557214191203,,0.0020705447733561,0.007552611449766,,,0.138596427881232,0.0025030195188893,0.0019805470045906,0.0246152030132985,0.0231713071782329,0.0288217440992185,0.0475782498156954,0.0146053889370946,0.0452526234212947,,,0.0039402556751008,0.0145110287822174,0.0519826697409488,0.0194894864861021,0.0099718849463864,0.0016322506068501,0.0075166892051505,0.013909966782121,0.0013636940221837,0.0011592246123823,
106,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus beijingensis,1126833,0.0017840870169852,0.0015503013743147,0.003990217547307,0.0007530032060568,0.0017838754613196,0.0006656651156759,0.001383571336157,0.0017641053699271,0.0019483290213639,0.0019339492950228,0.000784781654054,0.002416483632338,0.0020984173956383,0.0021264366904341,0.0016215320591419,0.0014901728530207,0.0020274916445243,0.0019515657134334,0.001289887121254,0.0023037857875184,0.0014482821471189,0.0011895514392426,0.0018992339555132,,0.0009088348125093,0.0014727137912395,0.0010022238095316,0.0014832800877442,0.0013391418984964,0.0006561923971074,0.0012539597243499,0.0014271250424701,0.0013713627321989,,0.0007421438014611,0.0011487420386294,0.0012507561615086,0.0012990393242543,0.0009387762044926,0.0012838253477559,,0.0013834708036256,0.0011480122197679,0.0015228183826523,0.0012533191296661,0.0016851470352011,0.0014799952649516,,,0.0011941332484887,0.0012457655231864,0.0014096354211617,0.0022457627328207,0.001140215715113,0.0012635884824105,0.0029503757798574,0.0016473196641825,0.0015068719156192,0.0006150573404411,0.0019873857821216,0.0031670129505466,0.0010633134424476,0.0011403131493921,0.0025602853247504,0.0014502216653249,0.001110645777044,0.0009810576964927,0.0011075748229662,0.0011106705587109,0.0016457786602172,0.0012130689162603,0.0012086885097775,0.001202196026174,0.0007709161513065,,0.0017053477941768,0.0022337664348974,0.002391476690544,0.0015264849273295,,0.0017140284873425,0.0017861321578318,0.0006213886258834,0.0006522459368276,0.0013067789248676,,0.0013594320274826,0.0016506540700766,0.0012517340335906,0.0007026247406463,0.0011750978923882,0.0012018731713229,
107,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. 32O-W,1695218,0.0019456622167685,0.0012232186669521,0.0014573775983928,0.0011170156908806,0.0020724442983104,0.0009381957046646,0.0016912601649656,0.0018604439789183,0.0012405267028883,0.0021708324736095,0.0007304577043615,0.0022564681510539,0.0015488427313299,0.0015899744157607,0.0008666650903479,0.0022829601485574,0.0012714970581852,0.0020655364020329,0.0015154993268576,0.0012666441085333,0.0010222526978595,0.0011874577196418,0.0008204981712459,0.0010108997108624,0.0011643092098531,0.0012405245702557,0.0005812072941047,0.0010753740641686,0.0015809018386274,0.0011460114392793,0.0013694550354325,0.0021412768953825,0.0007884810778503,0.0012514389473757,0.0015089781048644,0.0008918874095762,0.0014635519698036,0.0017563770618612,0.0013734533352626,0.0014542847492223,,0.0007345029308486,0.0011423792307236,0.0021508087514786,0.0016934846320774,0.0021014007771227,0.0015866889660077,0.0010015389461186,,0.0014326771163844,0.0008261184262459,0.0014007983061712,0.0015750197646803,0.0004914247425393,0.000785349382914,0.0025884302159091,0.0016287700496065,0.0009069174046683,0.0010234189782318,0.0023215842544886,0.0025446589317627,0.0016000522879345,0.0010715126045145,0.0012951682075645,0.0012436613072915,0.000695216273555,0.0005618591626449,,0.000676249265512,0.0023656970955954,0.0010783145105467,0.001305380694805,0.0027124108520034,0.0010634392898081,0.0018799973757158,0.0020253988717447,0.0016833395340353,0.0024848574152473,0.0011656584411851,0.0009171884420457,0.0017547520512205,0.0012162863578351,0.0005473344859282,0.0013657051622432,0.0018634489795053,,0.0025099741064185,0.001416973679649,0.0009758151676822,0.0013029683779767,0.0015987161509065,0.0011629960372887,
